month_end_date,cost_center,department,segment,total_cost,segment_cost_share_pct,segment_cost,allocation_basis,new_logo_pct,new_logo_allocated_cost
2026-04-30,CC-1000,Sales - SMB,SMB,145452.56,1.0,145452.56,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,126254.12465525778
2026-04-30,CC-1010,Sales - Mid-Market,Enterprise,158740.99,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-04-30,CC-1010,Sales - Mid-Market,Mid-Market,158740.99,1.0,158740.99,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,65842.31482780777
2026-04-30,CC-1010,Sales - Mid-Market,SMB,158740.99,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-04-30,CC-1020,Sales - Enterprise,Enterprise,124675.03,1.0,124675.03,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,71534.00239754995
2026-04-30,CC-1020,Sales - Enterprise,Mid-Market,124675.03,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-04-30,CC-1020,Sales - Enterprise,SMB,124675.03,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-04-30,CC-1030,Sales Development,Enterprise,86522.79,0.25,21630.6975,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21630.6975
2026-04-30,CC-1030,Sales Development,Mid-Market,86522.79,0.4375,37853.720624999994,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,37853.720624999994
2026-04-30,CC-1030,Sales Development,SMB,86522.79,0.3125,27038.371874999997,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,27038.371874999997
2026-04-30,CC-1040,Sales Operations,Enterprise,31747.64,0.25,7936.91,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,4292.401505770947
2026-04-30,CC-1040,Sales Operations,Mid-Market,31747.64,0.4375,13889.592499999999,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,7511.702635099156
2026-04-30,CC-1040,Sales Operations,SMB,31747.64,0.3125,9921.1375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5365.501882213684
2026-04-30,CC-1050,Solutions Engineering,Enterprise,61536.04,0.25,15384.01,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8319.90632233392
2026-04-30,CC-1050,Solutions Engineering,Mid-Market,61536.04,0.4375,26922.0175,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,14559.83606408436
2026-04-30,CC-1050,Solutions Engineering,SMB,61536.04,0.3125,19230.0125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10399.8829029174
2026-04-30,CC-1060,Sales Leadership,Enterprise,22931.22,0.25,5732.805,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3100.3880369427416
2026-04-30,CC-1060,Sales Leadership,Mid-Market,22931.22,0.4375,10032.40875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5425.6790646497975
2026-04-30,CC-1060,Sales Leadership,SMB,22931.22,0.3125,7166.00625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3875.485046178427
2026-04-30,CC-1100,Demand Generation,Enterprise,431305.08,0.25,107826.27,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,107826.27
2026-04-30,CC-1100,Demand Generation,Mid-Market,431305.08,0.4375,188695.9725,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,188695.9725
2026-04-30,CC-1100,Demand Generation,SMB,431305.08,0.3125,134782.8375,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,134782.8375
2026-04-30,CC-1110,Product Marketing,Enterprise,142854.74,0.25,35713.685,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-04-30,CC-1110,Product Marketing,Mid-Market,142854.74,0.4375,62498.948749999996,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-04-30,CC-1110,Product Marketing,SMB,142854.74,0.3125,44642.10625,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-04-30,CC-1200,Customer Success,Enterprise,119087.43,0.25,29771.8575,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-04-30,CC-1200,Customer Success,Mid-Market,119087.43,0.4375,52100.750625,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-04-30,CC-1200,Customer Success,SMB,119087.43,0.3125,37214.821874999994,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1000,Sales - SMB,Enterprise,143437.14,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2026-05-31,CC-1000,Sales - SMB,Mid-Market,143437.14,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2026-05-31,CC-1000,Sales - SMB,SMB,143437.14,1.0,143437.14,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,124504.72204651238
2026-05-31,CC-1010,Sales - Mid-Market,Enterprise,140986.20,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-05-31,CC-1010,Sales - Mid-Market,Mid-Market,140986.20,1.0,140986.2,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,58478.01356647879
2026-05-31,CC-1010,Sales - Mid-Market,SMB,140986.20,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-05-31,CC-1020,Sales - Enterprise,Enterprise,109374.43,1.0,109374.43,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,62755.074034076104
2026-05-31,CC-1020,Sales - Enterprise,Mid-Market,109374.43,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-05-31,CC-1020,Sales - Enterprise,SMB,109374.43,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-05-31,CC-1030,Sales Development,Enterprise,86008.32,0.25,21502.08,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21502.08
2026-05-31,CC-1030,Sales Development,Mid-Market,86008.32,0.4375,37628.64,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,37628.64
2026-05-31,CC-1030,Sales Development,SMB,86008.32,0.3125,26877.600000000002,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,26877.600000000002
2026-05-31,CC-1040,Sales Operations,Enterprise,31826.36,0.25,7956.59,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,4303.044748750088
2026-05-31,CC-1040,Sales Operations,Mid-Market,31826.36,0.4375,13924.032500000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,7530.328310312654
2026-05-31,CC-1040,Sales Operations,SMB,31826.36,0.3125,9945.7375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5378.805935937609
2026-05-31,CC-1050,Solutions Engineering,Enterprise,51337.89,0.25,12834.4725,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6941.07770968498
2026-05-31,CC-1050,Solutions Engineering,Mid-Market,51337.89,0.4375,22460.326875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,12146.885991948713
2026-05-31,CC-1050,Solutions Engineering,SMB,51337.89,0.3125,16043.090625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8676.347137106224
2026-05-31,CC-1060,Sales Leadership,Enterprise,23110.77,0.25,5777.6925,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3124.663878874966
2026-05-31,CC-1060,Sales Leadership,Mid-Market,23110.77,0.4375,10110.961875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5468.1617880311915
2026-05-31,CC-1060,Sales Leadership,SMB,23110.77,0.3125,7222.115625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3905.829848593708
2026-05-31,CC-1100,Demand Generation,Enterprise,415414.36,0.25,103853.59,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,103853.59
2026-05-31,CC-1100,Demand Generation,Mid-Market,415414.36,0.4375,181743.7825,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,181743.7825
2026-05-31,CC-1100,Demand Generation,SMB,415414.36,0.3125,129816.98749999999,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,129816.98749999999
2026-05-31,CC-1110,Product Marketing,Enterprise,149642.35,0.25,37410.5875,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1110,Product Marketing,Mid-Market,149642.35,0.4375,65468.528125000004,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1110,Product Marketing,SMB,149642.35,0.3125,46763.234375,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1200,Customer Success,Enterprise,120540.66,0.25,30135.165,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1200,Customer Success,Mid-Market,120540.66,0.4375,52736.53875,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-05-31,CC-1200,Customer Success,SMB,120540.66,0.3125,37668.95625,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-06-30,CC-1000,Sales - SMB,Enterprise,144421.85,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2026-06-30,CC-1000,Sales - SMB,Mid-Market,144421.85,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2026-06-30,CC-1000,Sales - SMB,SMB,144421.85,1.0,144421.85,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,125359.45914491256
2026-06-30,CC-1010,Sales - Mid-Market,Enterprise,143356.87,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-06-30,CC-1010,Sales - Mid-Market,Mid-Market,143356.87,1.0,143356.87,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,59461.31599197606
2026-06-30,CC-1010,Sales - Mid-Market,SMB,143356.87,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2026-06-30,CC-1020,Sales - Enterprise,Enterprise,110992.54,1.0,110992.54,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,63683.48676130384
2026-06-30,CC-1020,Sales - Enterprise,Mid-Market,110992.54,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-06-30,CC-1020,Sales - Enterprise,SMB,110992.54,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2026-06-30,CC-1030,Sales Development,Enterprise,86165.96,0.25,21541.49,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21541.49
2026-06-30,CC-1030,Sales Development,Mid-Market,86165.96,0.4375,37697.607500000006,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,37697.607500000006
2026-06-30,CC-1030,Sales Development,SMB,86165.96,0.3125,26926.862500000003,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,26926.862500000003
2026-06-30,CC-1040,Sales Operations,Enterprise,43204.99,0.25,10801.2475,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5841.478740870776
2026-06-30,CC-1040,Sales Operations,Mid-Market,43204.99,0.4375,18902.183125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10222.58779652386
2026-06-30,CC-1040,Sales Operations,SMB,43204.99,0.3125,13501.559374999999,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,7301.848426088471
2026-06-30,CC-1050,Solutions Engineering,Enterprise,51446.31,0.25,12861.5775,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6955.736505464939
2026-06-30,CC-1050,Solutions Engineering,Mid-Market,51446.31,0.4375,22507.760625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,12172.538884563644
2026-06-30,CC-1050,Solutions Engineering,SMB,51446.31,0.3125,16076.971875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8694.670631831174
2026-06-30,CC-1060,Sales Leadership,Enterprise,23077.74,0.25,5769.435,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3120.1980974267826
2026-06-30,CC-1060,Sales Leadership,Mid-Market,23077.74,0.4375,10096.511250000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5460.3466704968705
2026-06-30,CC-1060,Sales Leadership,SMB,23077.74,0.3125,7211.793750000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3900.2476217834783
2026-06-30,CC-1100,Demand Generation,Enterprise,424733.15,0.25,106183.2875,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,106183.2875
2026-06-30,CC-1100,Demand Generation,Mid-Market,424733.15,0.4375,185820.75312500002,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,185820.75312500002
2026-06-30,CC-1100,Demand Generation,SMB,424733.15,0.3125,132729.109375,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,132729.109375
2026-06-30,CC-1110,Product Marketing,Enterprise,144024.25,0.25,36006.0625,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-06-30,CC-1110,Product Marketing,Mid-Market,144024.25,0.4375,63010.609375,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-06-30,CC-1110,Product Marketing,SMB,144024.25,0.3125,45007.578125,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-06-30,CC-1200,Customer Success,Enterprise,116702.59,0.25,29175.6475,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2026-06-30,CC-1200,Customer Success,Mid-Market,116702.59,0.4375,51057.383125,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
