acquisition_quarter,acquisition_quarter_start,segment,customer_id,quarter_end_date,quarters_since_acquisition,arr
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2024-09-30,2,18077.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2024-12-31,3,18077.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2025-03-31,4,18077.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2025-06-30,5,18078.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2025-09-30,6,18078.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2025-12-31,7,20337.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2026-03-31,8,20337.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2026-06-30,9,21022.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2024-03-31,0,5075.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2024-06-30,1,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2024-03-31,0,11866.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2024-06-30,1,15038.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2024-09-30,2,15038.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2024-12-31,3,15038.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2025-03-31,4,12299.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2025-06-30,5,12299.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2025-09-30,6,12299.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2025-12-31,7,17030.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2026-03-31,8,17578.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01129,2026-06-30,9,17578.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2024-09-30,2,9602.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2024-12-31,3,9602.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2025-03-31,4,9602.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2025-06-30,5,12003.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2025-09-30,6,12003.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2025-12-31,7,12003.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2026-03-31,8,12003.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2026-06-30,9,12003.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2024-03-31,0,4053.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2024-06-30,1,4053.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2024-09-30,2,4632.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2024-12-31,3,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2025-03-31,4,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2025-06-30,5,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2025-09-30,6,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2025-12-31,7,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2026-03-31,8,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01124,2026-06-30,9,5790.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2024-03-31,0,19106.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2024-06-30,1,19106.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2024-09-30,2,19106.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2024-12-31,3,19106.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2025-03-31,4,19106.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2025-06-30,5,20625.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2025-09-30,6,28268.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2025-12-31,7,28268.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2026-03-31,8,28268.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01153,2026-06-30,9,28268.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2024-03-31,0,8141.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2024-06-30,1,8141.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01143,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2024-03-31,0,1267.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2024-06-30,1,1267.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2024-09-30,2,1267.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2024-12-31,3,1901.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2025-03-31,4,1901.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2024-03-31,0,2989.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01123,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2024-03-31,0,5882.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2024-06-30,1,5882.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2024-09-30,2,5882.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2024-12-31,3,5882.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2024-03-31,0,18195.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2024-03-31,0,9602.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01121,2024-06-30,1,9602.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2024-06-30,1,5390.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2024-09-30,2,5390.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2024-12-31,3,5989.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2025-03-31,4,5989.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2025-06-30,5,5989.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2025-09-30,6,5989.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2025-12-31,7,5989.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2026-03-31,8,5989.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2026-06-30,9,6179.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2024-03-31,0,10863.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2024-06-30,1,10863.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2025-06-30,5,4526.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2025-09-30,6,4526.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01152,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01156,2024-03-31,0,5390.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2026-06-30,9,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2024-09-30,2,4526.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2025-03-31,4,4526.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2024-12-31,3,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2024-12-31,3,4526.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2025-12-31,7,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2026-03-31,8,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2025-06-30,5,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2025-03-31,4,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2025-09-30,6,4614.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2024-03-31,0,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01128,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2024-03-31,0,13352.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2024-06-30,1,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2024-09-30,2,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2024-12-31,3,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2025-03-31,4,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2025-06-30,5,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2025-09-30,6,14242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2025-12-31,7,20473.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2026-03-31,8,20473.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01134,2026-06-30,9,20473.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2024-03-31,0,2784.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2024-06-30,1,2784.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2024-09-30,2,2784.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2024-12-31,3,2784.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2025-03-31,4,2920.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2025-06-30,5,2920.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2025-09-30,6,2920.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2025-12-31,7,2920.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01137,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2024-03-31,0,7381.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2024-06-30,1,7381.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2024-09-30,2,6710.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01154,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2024-03-31,0,5157.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2024-06-30,1,5157.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2024-09-30,2,14630.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2024-12-31,3,14630.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2025-03-31,4,14630.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2025-06-30,5,14630.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2025-09-30,6,14630.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2025-12-31,7,16999.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2026-03-31,8,16999.32
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2024-03-31,0,14124.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2024-06-30,1,14124.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2024-09-30,2,14124.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2024-12-31,3,14124.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2025-03-31,4,14124.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2025-06-30,5,14124.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2025-09-30,6,14124.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2025-12-31,7,18362.04
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2026-03-31,8,19030.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2024-03-31,0,16695.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2024-06-30,1,16695.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2024-09-30,2,16695.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2024-12-31,3,18212.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2025-03-31,4,18212.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2025-06-30,5,19056.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2025-09-30,6,19056.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2025-12-31,7,28381.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2026-03-31,8,28381.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01287,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2025-09-30,6,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2025-12-31,7,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2026-03-31,8,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2026-06-30,9,14340.24
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2024-03-31,0,42528.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2025-09-30,6,11875.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2024-09-30,2,5157.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2024-12-31,3,5157.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01147,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2024-06-30,1,42528.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2024-09-30,2,42528.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2024-12-31,3,42528.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2025-03-31,4,44239.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2025-06-30,5,44239.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2025-09-30,6,44239.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2025-12-31,7,61935.72
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2026-03-31,8,44242.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01282,2026-06-30,9,44242.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2024-03-31,0,2531.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2024-06-30,1,2531.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01158,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01160,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2025-06-30,5,1901.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2025-09-30,6,1901.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01144,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2025-12-31,7,11875.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2026-03-31,8,11875.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2024-03-31,0,10450.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2024-06-30,1,10450.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2024-06-30,1,7668.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2024-09-30,2,7668.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2024-12-31,3,9318.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2025-03-31,4,9318.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2025-06-30,5,11875.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01150,2026-06-30,9,16999.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2024-12-31,3,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2025-03-31,4,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2025-06-30,5,14340.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2024-03-31,0,3830.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2024-06-30,1,3830.28
2024Q1,2024-01-01 00:00:00,SMB,CUST-01155,2024-09-30,2,3830.28
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2024-03-31,0,40212.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2025-06-30,5,42151.92
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2025-09-30,6,42151.92
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2024-12-31,3,40212.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2025-03-31,4,42151.92
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2025-12-31,7,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01140,2024-03-31,0,7668.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2024-03-31,0,5761.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2026-03-31,8,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2026-06-30,9,6344.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2024-06-30,1,40212.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2024-09-30,2,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01138,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2024-09-30,2,40212.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2024-12-31,3,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2024-06-30,1,5761.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2025-03-31,4,6344.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2025-06-30,5,6344.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2026-06-30,9,44016.48
2024Q1,2024-01-01 00:00:00,SMB,CUST-01132,2025-09-30,6,6344.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2025-12-31,7,48768.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01161,2024-09-30,2,8066.40
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01275,2026-03-31,8,44016.48
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2024-06-30,0,10816.20
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2024-09-30,1,10816.20
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2024-12-31,2,10816.20
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2025-03-31,3,10816.20
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2025-06-30,4,0.00
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2025-09-30,5,0.00
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2025-12-31,6,0.00
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2026-03-31,7,0.00
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01289,2026-06-30,8,0.00
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2024-06-30,0,13596.72
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2024-09-30,1,13596.72
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2024-12-31,2,13596.72
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2025-03-31,3,20395.20
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2025-06-30,4,21078.12
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2025-09-30,5,21078.12
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2025-12-31,6,21078.12
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2026-03-31,7,21078.12
2024Q2,2024-04-01 00:00:00,Mid-Market,CUST-01291,2026-06-30,8,26106.84
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2024-06-30,0,99912.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2024-09-30,1,99912.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2024-12-31,2,99912.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2025-03-31,3,99912.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2025-06-30,4,126462.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2025-09-30,5,126462.00
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2025-12-31,6,137640.96
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2026-03-31,7,137640.96
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01325,2026-06-30,8,94326.60
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2024-06-30,0,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2024-09-30,1,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2024-12-31,2,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2025-03-31,3,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2025-06-30,4,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2025-09-30,5,180761.88
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2025-12-31,6,185658.12
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2026-03-31,7,185658.12
2024Q2,2024-04-01 00:00:00,Enterprise,CUST-01326,2026-06-30,8,191728.32
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2024-06-30,0,7443.24
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2024-09-30,1,10420.56
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2024-12-31,2,10420.56
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2025-03-31,3,10420.56
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2025-06-30,4,0.00
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2025-09-30,5,0.00
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2025-12-31,6,0.00
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2026-03-31,7,0.00
2024Q2,2024-04-01 00:00:00,SMB,CUST-01169,2026-06-30,8,0.00
2024Q2,2024-04-01 00:00:00,SMB,CUST-01180,2024-06-30,0,8091.24
