contract_id,customer_id,contract_type,term_months,start_date,end_date,renewal_date,billing_frequency,list_acv,discount_pct,net_acv,tcv,renewal_status,predecessor_contract_id,uplift_pct_at_renewal
CTR-01397-01,CUST-01397,monthly,1,2025-05-26,2025-07-31,,Monthly in arrears,3123.54,0.04,3008.91,752.23,Churned,,
CTR-01397-02R,CUST-01397,monthly,1,2026-01-01,2026-06-30,,Monthly in arrears,3251.35,0.04,3132.03,1566.02,Active,,
CTR-01398-01,CUST-01398,monthly,1,2025-05-28,2026-06-30,,Monthly in arrears,4462.20,0.16,3732.63,4354.73,Active,,
CTR-01399-01,CUST-01399,monthly,1,2025-05-29,2026-06-30,,Monthly in arrears,5205.90,0.18,4274.56,4986.99,Churned,,
CTR-01400-01,CUST-01400,monthly,1,2025-05-11,2025-08-31,,Monthly in arrears,8180.70,0.11,7277.55,2425.85,Churned,,
CTR-01401-01,CUST-01401,monthly,1,2025-05-01,2025-09-30,,Monthly in arrears,10411.79,0.11,9298.77,3874.49,Churned,,
CTR-01402-01,CUST-01402,annual,12,2025-05-19,2026-05-18,2026-05-23,Annual in advance,3718.50,0.03,3597.65,3597.65,Renewed,,
CTR-01402-02,CUST-01402,annual,12,2026-05-19,2027-05-18,2027-05-20,Annual in advance,3949.05,0.06,3713.29,3713.29,Active,CTR-01402-01,0.03
CTR-01403-01,CUST-01403,monthly,1,2025-05-07,2026-01-31,,Monthly in arrears,12642.89,0.14,10826.11,8119.58,Churned,,
CTR-01404-01,CUST-01404,monthly,1,2025-05-28,2025-09-30,,Monthly in arrears,17700.05,0.06,16708.85,6962.02,Churned,,
CTR-01405-01,CUST-01405,annual,12,2025-05-30,2026-05-29,2026-05-31,Quarterly in advance,5949.60,0.02,5850.24,5850.24,Renewed,,
CTR-01405-02,CUST-01405,annual,12,2026-05-30,2027-05-29,2027-06-01,Quarterly in advance,9477.71,0.07,8775.41,8775.41,Active,CTR-01405-01,0.00
CTR-01406-01,CUST-01406,monthly,1,2025-06-24,2026-06-30,,Monthly in arrears,17191.05,0.15,14615.83,15833.82,Active,,
CTR-01407-01,CUST-01407,monthly,1,2025-06-29,2026-04-30,,Monthly in arrears,9574.17,0.12,8464.52,7759.14,Churned,,
CTR-01408-01,CUST-01408,monthly,1,2025-06-17,2025-07-31,,Monthly in arrears,15696.18,0.01,15534.51,2589.09,Churned,,
CTR-01409-01,CUST-01409,monthly,1,2025-06-30,2025-07-31,,Monthly in arrears,18685.93,0.04,17863.75,2977.29,Churned,,
CTR-01410-01,CUST-01410,monthly,1,2025-06-01,2025-07-31,,Monthly in arrears,16443.61,0.04,15797.38,2632.90,Churned,,
CTR-01411-01,CUST-01411,annual,12,2025-06-27,2026-06-26,2026-06-29,Annual in advance,8969.24,0.10,8109.09,8109.09,Churned,,
CTR-01412-01,CUST-01412,annual,12,2025-06-01,2026-05-31,2026-06-03,Annual in advance,11211.56,0.11,10011.92,10011.92,Renewed,,
CTR-01412-02,CUST-01412,annual,12,2026-06-01,2027-05-31,2027-06-02,Annual in advance,15875.56,0.16,13349.76,13349.76,Active,CTR-01412-01,0.00
CTR-01413-01,CUST-01413,annual,12,2025-06-14,2026-06-13,2026-06-14,Annual in advance,11211.56,0.00,11211.56,11211.56,Renewed,,
CTR-01413-02,CUST-01413,annual,12,2026-06-14,2027-06-13,2027-06-17,Quarterly in advance,11906.67,0.06,11211.32,11211.32,Active,CTR-01413-01,0.00
CTR-01414-01,CUST-01414,monthly,1,2025-06-29,2026-06-30,,Monthly in arrears,25712.82,0.17,21220.79,22989.19,Active,,
CTR-01415-01,CUST-01415,annual,12,2025-06-15,2026-06-14,2026-06-19,Annual in advance,8371.29,0.14,7174.20,7174.20,Churned,,
CTR-01416-01,CUST-01416,monthly,1,2025-06-30,2026-06-30,,Monthly in arrears,13086.57,0.12,11503.10,12461.69,Active,,
CTR-01417-01,CUST-01417,annual,12,2025-06-27,2026-06-26,2026-07-01,Quarterly in advance,12706.43,0.17,10608.60,10608.60,Renewed,,
CTR-01417-02,CUST-01417,annual,12,2026-06-27,2027-06-26,2027-06-30,Annual in advance,19844.45,0.21,15601.71,15601.71,Active,CTR-01417-01,0.00
CTR-01418-01,CUST-01418,monthly,1,2025-06-27,2025-11-30,,Monthly in arrears,19881.82,0.11,17653.07,8826.53,Churned,,
CTR-01419-01,CUST-01419,monthly,1,2025-06-28,2026-06-30,,Monthly in arrears,13603.35,0.00,13603.35,14736.96,Active,,
CTR-01420-01,CUST-01420,monthly,1,2025-06-01,2026-05-31,,Monthly in arrears,11211.56,0.05,10621.83,10621.83,Churned,,
CTR-01421-01,CUST-01421,monthly,1,2025-07-29,2025-12-31,,Monthly in arrears,12019.09,0.04,11489.05,5744.52,Churned,,
CTR-01422-01,CUST-01422,multi_year,24,2025-07-27,2027-07-26,2027-07-29,Annual in advance,9806.24,0.12,8605.96,17211.92,Active,,
CTR-01423-01,CUST-01423,monthly,1,2025-07-23,2026-06-30,,Monthly in arrears,6760.74,0.16,5660.77,5660.77,Active,,
CTR-01424-01,CUST-01424,monthly,1,2025-07-04,2026-06-30,,Monthly in arrears,6760.74,0.02,6623.50,6623.50,Active,,
CTR-01425-01,CUST-01425,monthly,1,2025-07-08,2025-08-31,,Monthly in arrears,7511.93,0.05,7114.55,1185.76,Churned,,
CTR-01425-02R,CUST-01425,monthly,1,2025-12-01,2026-04-30,,Monthly in arrears,7702.59,0.05,7295.12,3039.63,Churned,,
CTR-01426-01,CUST-01426,monthly,1,2025-07-27,2026-06-30,,Monthly in arrears,7595.85,0.06,7169.72,7169.72,Active,,
CTR-01427-01,CUST-01427,annual,12,2025-07-12,2026-07-11,2026-07-14,Annual in advance,5258.35,0.16,4410.18,4410.18,Active,,
CTR-01428-01,CUST-01428,monthly,1,2025-07-22,2026-06-30,,Monthly in arrears,4507.16,0.11,4009.12,4009.12,Active,,
CTR-01429-01,CUST-01429,annual,12,2025-07-01,2026-06-30,2026-07-01,Annual in advance,3155.01,0.11,2805.75,2805.75,Churned,,
CTR-01430-01,CUST-01430,annual,12,2025-07-31,2026-07-30,2026-08-04,Quarterly in advance,6009.55,0.03,5801.02,5801.02,Active,,
CTR-01431-01,CUST-01431,annual,12,2025-08-01,2026-07-31,2026-08-03,Quarterly in advance,8304.65,0.06,7808.03,7808.03,Active,,
CTR-01432-01,CUST-01432,monthly,1,2025-08-27,2026-06-30,,Monthly in arrears,22347.99,0.04,21507.71,19715.40,Active,,
CTR-01433-01,CUST-01433,monthly,1,2025-08-01,2026-01-31,,Monthly in arrears,9814.59,0.08,8991.15,4495.57,Churned,,
CTR-01434-01,CUST-01434,monthly,1,2025-08-27,2026-06-30,,Monthly in arrears,14730.37,0.04,14076.34,12903.31,Active,,
CTR-01435-01,CUST-01435,annual,12,2025-08-28,2026-08-27,2026-08-31,Quarterly in advance,2264.90,0.05,2150.07,2150.07,Active,,
CTR-01436-01,CUST-01436,monthly,1,2025-08-06,2026-05-31,,Monthly in arrears,9059.62,0.03,8743.44,7286.20,Churned,,
CTR-01437-01,CUST-01437,annual,12,2025-08-16,2026-08-15,2026-08-18,Annual in advance,16609.30,0.03,16051.23,16051.23,Active,,
CTR-01438-01,CUST-01438,annual,12,2025-08-28,2026-08-27,2026-08-31,Annual in advance,11324.52,0.13,9879.51,9879.51,Active,,
CTR-01439-01,CUST-01439,annual,12,2025-08-05,2026-08-04,2026-08-04,Annual in advance,9059.62,0.10,8175.40,8175.40,Active,,
CTR-01440-01,CUST-01440,annual,12,2025-08-30,2026-08-29,2026-08-30,Annual in advance,4227.82,0.04,4041.37,4041.37,Active,,
CTR-01441-01,CUST-01441,monthly,1,2025-09-26,2025-11-30,,Monthly in arrears,8346.39,0.09,7629.44,1907.36,Churned,,
CTR-01442-01,CUST-01442,monthly,1,2025-09-26,2026-06-30,,Monthly in arrears,5311.34,0.05,5029.84,4191.53,Active,,
CTR-01443-01,CUST-01443,annual,12,2025-09-27,2026-09-26,2026-09-28,Quarterly in advance,2276.29,0.06,2149.27,2149.27,Active,,
CTR-01444-01,CUST-01444,monthly,1,2025-09-26,2026-03-31,,Monthly in arrears,19727.82,0.13,17236.20,10054.45,Churned,,
CTR-01444-02R,CUST-01444,monthly,1,2026-06-01,2026-06-30,,Monthly in arrears,18256.90,0.13,15951.05,1329.25,Active,,
CTR-01445-01,CUST-01445,annual,12,2025-09-03,2026-09-02,2026-09-07,Annual in advance,12747.21,0.17,10529.20,10529.20,Active,,
CTR-01446-01,CUST-01446,monthly,1,2025-09-07,2025-10-31,,Monthly in arrears,3793.81,0.07,3517.62,586.27,Churned,,
CTR-01446-02R,CUST-01446,monthly,1,2026-04-01,2026-05-31,,Monthly in arrears,3929.30,0.07,3643.25,607.21,Churned,,
CTR-01447-01,CUST-01447,monthly,1,2025-09-26,2025-11-30,,Monthly in arrears,2276.29,0.14,1962.39,490.60,Churned,,
CTR-01448-01,CUST-01448,annual,12,2025-09-27,2026-09-26,2026-09-28,Quarterly in advance,9105.15,0.09,8255.64,8255.64,Active,,
CTR-01449-01,CUST-01449,monthly,1,2025-09-16,2026-06-30,,Monthly in arrears,2276.29,0.10,2044.34,1703.62,Active,,
CTR-01450-01,CUST-01450,monthly,1,2025-09-12,2026-06-30,,Monthly in arrears,10214.25,0.06,9557.47,7964.56,Active,,
CTR-01451-01,CUST-01451,annual,12,2025-09-28,2026-09-27,2026-10-02,Annual in advance,4249.07,0.12,3721.34,3721.34,Active,,
CTR-01452-01,CUST-01452,annual,12,2025-09-24,2026-09-23,2026-09-25,Quarterly in advance,7587.62,0.11,6765.88,6765.88,Active,,
CTR-01453-01,CUST-01453,monthly,1,2025-09-30,2025-11-30,,Monthly in arrears,6373.60,0.08,5889.21,1472.30,Churned,,
CTR-01454-01,CUST-01454,annual,12,2025-10-28,2026-10-27,2026-11-01,Quarterly in advance,9608.45,0.10,8662.98,8662.98,Active,,
CTR-01455-01,CUST-01455,multi_year,24,2025-10-03,2027-10-02,2027-10-04,Annual in advance,24402.41,0.15,20829.90,41659.80,Active,,
CTR-01456-01,CUST-01456,annual,12,2025-10-02,2026-10-01,2026-10-06,Quarterly in advance,3812.88,0.13,3309.20,3309.20,Active,,
CTR-01457-01,CUST-01457,monthly,1,2025-10-30,2025-11-30,,Monthly in arrears,7625.75,0.06,7150.67,1191.78,Churned,,
CTR-01458-01,CUST-01458,annual,12,2025-10-28,2026-10-27,2026-10-28,Annual in advance,6405.63,0.14,5521.01,5521.01,Active,,
CTR-01459-01,CUST-01459,annual,12,2025-10-02,2026-10-01,2026-10-02,Annual in advance,12811.27,0.09,11721.03,11721.03,Active,,
CTR-01460-01,CUST-01460,monthly,1,2025-10-27,2026-06-30,,Monthly in arrears,20284.51,0.03,19769.28,14826.96,Active,,
CTR-01461-01,CUST-01461,monthly,1,2025-10-13,2026-06-30,,Monthly in arrears,9913.48,0.01,9806.41,7354.81,Active,,
CTR-01462-01,CUST-01462,monthly,1,2025-10-29,2026-04-30,,Monthly in arrears,2287.73,0.05,2183.64,1273.79,Churned,,
CTR-01463-01,CUST-01463,monthly,1,2025-10-31,2026-06-30,,Monthly in arrears,16776.66,0.09,15221.46,11416.09,Active,,
CTR-01464-01,CUST-01464,monthly,1,2025-10-07,2026-06-30,,Monthly in arrears,8388.33,0.17,7001.74,5251.30,Active,,
CTR-01465-01,CUST-01465,annual,12,2025-10-26,2026-10-25,2026-10-28,Annual in advance,3812.88,0.06,3574.96,3574.96,Active,,
CTR-01466-01,CUST-01466,monthly,1,2025-10-31,2026-02-28,,Monthly in arrears,13726.36,0.09,12482.75,5201.15,Churned,,
CTR-01467-01,CUST-01467,monthly,1,2025-11-05,2026-06-30,,Monthly in arrears,6131.26,0.08,5659.77,3773.18,Churned,,
CTR-01468-01,CUST-01468,annual,12,2025-11-19,2026-11-18,2026-11-22,Annual in advance,17167.53,0.03,16734.91,16734.91,Active,,
CTR-01469-01,CUST-01469,annual,12,2025-11-25,2026-11-24,2026-11-24,Annual in advance,6897.67,0.13,6010.63,6010.63,Active,,
CTR-01470-01,CUST-01470,monthly,1,2025-11-27,2026-06-30,,Monthly in arrears,6897.67,0.00,6897.67,4598.45,Active,,
CTR-01471-01,CUST-01471,annual,12,2025-11-04,2026-11-03,2026-11-04,Annual in advance,23605.36,0.08,21707.49,21707.49,Active,,
CTR-01472-01,CUST-01472,annual,12,2025-11-03,2026-11-02,2026-11-03,Annual in advance,3065.63,0.15,2591.99,2591.99,Active,,
CTR-01473-01,CUST-01473,annual,12,2025-11-24,2026-11-23,2026-11-27,Annual in advance,3065.63,0.09,2787.58,2787.58,Active,,
CTR-01474-01,CUST-01474,monthly,1,2025-11-30,2026-06-30,,Monthly in arrears,26824.27,0.16,22591.40,15060.93,Active,,
CTR-01475-01,CUST-01475,monthly,1,2025-11-28,2026-06-30,,Monthly in arrears,3065.63,0.14,2642.88,1761.92,Active,,
CTR-01476-01,CUST-01476,monthly,1,2025-11-27,2026-06-30,,Monthly in arrears,4598.45,0.14,3955.59,2637.06,Active,,
CTR-01477-01,CUST-01477,monthly,1,2025-11-27,2026-06-30,,Monthly in arrears,22992.23,0.10,20644.72,13763.15,Active,,
CTR-01478-01,CUST-01478,monthly,1,2025-11-28,2026-06-30,,Monthly in arrears,4598.45,0.07,4292.19,2861.46,Active,,
CTR-01479-01,CUST-01479,annual,12,2025-11-25,2026-11-24,2026-11-29,Annual in advance,7510.79,0.02,7335.04,7335.04,Active,,
CTR-01480-01,CUST-01480,annual,12,2025-12-10,2026-12-09,2026-12-13,Annual in advance,5391.81,0.10,4855.32,4855.32,Active,,
CTR-01481-01,CUST-01481,monthly,1,2025-12-11,2026-06-30,,Monthly in arrears,5391.81,0.06,5072.08,2958.71,Active,,
CTR-01482-01,CUST-01482,annual,12,2025-12-31,2026-12-30,2027-01-02,Annual in advance,29115.80,0.10,26253.72,26253.72,Active,,
CTR-01483-01,CUST-01483,monthly,1,2025-12-30,2026-01-31,,Monthly in arrears,2310.78,0.06,2175.37,362.56,Churned,,
CTR-01484-01,CUST-01484,multi_year,36,2025-12-24,2028-12-23,2028-12-24,Annual in advance,4621.55,0.10,4167.71,12503.13,Active,,
CTR-01485-01,CUST-01485,monthly,1,2025-12-29,2026-06-30,,Monthly in arrears,11553.89,0.20,9243.11,5391.81,Active,,
CTR-01486-01,CUST-01486,monthly,1,2025-12-06,2026-06-30,,Monthly in arrears,7702.59,0.00,7702.59,4493.18,Active,,
CTR-01487-01,CUST-01487,monthly,1,2025-12-31,2026-06-30,,Monthly in arrears,10783.63,0.06,10153.87,5923.09,Active,,
CTR-01488-01,CUST-01488,monthly,1,2025-12-17,2026-06-30,,Monthly in arrears,6162.07,0.09,5634.60,3286.85,Active,,
CTR-01489-01,CUST-01489,monthly,1,2025-12-29,2026-06-30,,Monthly in arrears,15097.08,0.09,13785.14,8041.33,Active,,
CTR-01490-01,CUST-01490,monthly,1,2025-12-28,2026-04-30,,Monthly in arrears,26959.07,0.05,25721.65,10717.35,Churned,,
CTR-01491-01,CUST-01491,annual,12,2025-12-29,2026-12-28,2026-12-28,Quarterly in advance,14018.72,0.00,14018.72,14018.72,Active,,
CTR-01492-01,CUST-01492,monthly,1,2025-12-31,2026-05-31,,Monthly in arrears,8472.85,0.09,7681.49,3840.75,Churned,,
CTR-01493-01,CUST-01493,monthly,1,2025-12-27,2026-06-30,,Monthly in arrears,16175.44,0.08,14949.34,8720.45,Active,,
CTR-01494-01,CUST-01494,annual,12,2025-12-29,2026-12-28,2026-12-31,Annual in advance,8472.85,0.04,8137.33,8137.33,Active,,
CTR-01495-01,CUST-01495,annual,12,2025-12-18,2026-12-17,2026-12-19,Annual in advance,12324.15,0.08,11361.63,11361.63,Active,,
CTR-01496-01,CUST-01496,annual,12,2025-12-29,2026-12-28,2027-01-02,Annual in advance,5391.81,0.12,4746.41,4746.41,Active,,
CTR-01497-01,CUST-01497,annual,12,2025-12-18,2026-12-17,2026-12-21,Annual in advance,19256.48,0.07,18000.96,18000.96,Active,,
CTR-01498-01,CUST-01498,monthly,1,2025-12-19,2026-06-30,,Monthly in arrears,10783.63,0.18,8847.97,5161.32,Active,,
CTR-01499-01,CUST-01499,monthly,1,2025-12-30,2026-01-31,,Monthly in arrears,14018.72,0.00,14018.72,2336.45,Churned,,
CTR-01499-02R,CUST-01499,monthly,1,2026-05-01,2026-06-30,,Monthly in arrears,14374.52,0.00,14374.52,2395.75,Active,,
CTR-01500-01,CUST-01500,monthly,1,2025-12-03,2026-01-31,,Monthly in arrears,7702.59,0.13,6728.98,1121.50,Churned,,
CTR-01501-01,CUST-01501,annual,12,2025-12-07,2026-12-06,2026-12-08,Annual in advance,3081.04,0.13,2686.05,2686.05,Active,,
CTR-01502-01,CUST-01502,monthly,1,2025-12-20,2026-02-28,,Monthly in arrears,6932.33,0.09,6321.59,1580.40,Churned,,
CTR-01503-01,CUST-01503,monthly,1,2025-12-28,2026-06-30,,Monthly in arrears,6932.33,0.08,6358.33,3709.03,Active,,
CTR-01504-01,CUST-01504,annual,12,2025-12-14,2026-12-13,2026-12-17,Annual in advance,12324.15,0.08,11314.80,11314.80,Active,,
CTR-01505-01,CUST-01505,monthly,1,2025-12-22,2026-06-30,,Monthly in arrears,5391.81,0.06,5042.42,2941.41,Active,,
CTR-01506-01,CUST-01506,monthly,1,2025-12-30,2026-06-30,,Monthly in arrears,8472.85,0.04,8110.21,4730.96,Churned,,
CTR-01507-01,CUST-01507,monthly,1,2025-12-29,2026-06-30,,Monthly in arrears,3851.30,0.06,3636.40,2121.23,Active,,
CTR-01508-01,CUST-01508,annual,12,2025-12-27,2026-12-26,2026-12-29,Annual in advance,8626.90,0.04,8240.41,8240.41,Active,,
CTR-01509-01,CUST-01509,monthly,1,2025-12-15,2026-06-30,,Monthly in arrears,5496.57,0.003600,5476.78,3194.79,Active,,
CTR-01510-01,CUST-01510,monthly,1,2025-12-02,2026-06-30,,Monthly in arrears,7702.59,0.13,6681.23,3897.38,Active,,
CTR-01511-01,CUST-01511,annual,12,2025-01-27,2026-01-26,2026-01-31,Annual in advance,61229.82,0.17,50924.84,50924.84,Renewed,,
CTR-01511-02,CUST-01511,annual,12,2026-01-27,2027-01-26,2027-01-29,Annual in advance,49725.82,0.22,38940.29,38940.29,Active,CTR-01511-01,0.00
CTR-01512-01,CUST-01512,annual,12,2025-01-30,2026-01-29,2026-01-29,Quarterly in advance,54026.31,0.09,48958.64,48958.64,Renewed,,
CTR-01512-02,CUST-01512,annual,12,2026-01-30,2027-01-29,2027-02-02,Annual in advance,57375.95,0.11,50846.57,50846.57,Active,CTR-01512-01,0.04
CTR-01513-01,CUST-01513,annual,12,2025-01-26,2026-01-25,2026-01-25,Annual in advance,30063.23,0.12,26440.61,26440.61,Renewed,,
CTR-01513-02,CUST-01513,annual,12,2026-01-26,2027-01-25,2027-01-30,Annual in advance,28102.09,0.17,23274.15,23274.15,Active,CTR-01513-01,0.00
CTR-01514-01,CUST-01514,annual,12,2025-01-26,2026-01-25,2026-01-26,Annual in advance,37303.88,0.04,35636.40,35636.40,Renewed,,
CTR-01514-02,CUST-01514,annual,12,2026-01-26,2027-01-25,2027-01-28,Annual in advance,86063.92,0.06,80986.15,80986.15,Active,CTR-01514-01,0.05
CTR-01515-01,CUST-01515,multi_year,24,2025-02-26,2027-02-25,2027-02-25,Quarterly in advance,36198.55,0.12,32017.62,64035.24,Active,,
CTR-01516-01,CUST-01516,annual,12,2025-02-23,2026-02-22,2026-02-23,Annual in advance,85066.58,0.21,67262.14,67262.14,Churned,,
CTR-01517-01,CUST-01517,multi_year,24,2025-02-26,2027-02-25,2027-03-01,Annual in advance,12928.05,0.20,10316.58,20633.16,Active,,
CTR-01518-01,CUST-01518,annual,12,2025-02-05,2026-02-04,2026-02-04,Annual in advance,38008.47,0.06,35792.58,35792.58,Renewed,,
CTR-01518-02,CUST-01518,annual,12,2026-02-05,2027-02-04,2027-02-07,Annual in advance,32676.43,0.11,28974.19,28974.19,Active,CTR-01518-01,0.00
CTR-01519-01,CUST-01519,multi_year,24,2025-03-28,2027-03-27,2027-03-31,Quarterly in advance,32482.55,0.13,28331.28,56662.56,Active,,
CTR-01520-01,CUST-01520,annual,12,2025-03-01,2026-02-28,2026-03-01,Annual in advance,69122.87,0.15,59010.19,59010.19,Renewed,,
CTR-01520-02,CUST-01520,annual,12,2026-03-01,2027-02-28,2027-03-03,Quarterly in advance,123635.35,0.17,102740.98,102740.98,Active,CTR-01520-01,0.03
CTR-01521-01,CUST-01521,multi_year,24,2025-03-05,2027-03-04,2027-03-07,Annual in advance,61067.20,0.12,53708.60,107417.20,Active,,
CTR-01522-01,CUST-01522,annual,12,2025-03-20,2026-03-19,2026-03-23,Quarterly in advance,90951.15,0.14,78127.04,78127.04,Renewed,,
CTR-01522-02,CUST-01522,annual,12,2026-03-20,2027-03-19,2027-03-19,Annual in advance,137157.97,0.16,115363.57,115363.57,Active,CTR-01522-01,0.04
CTR-01523-01,CUST-01523,annual,12,2025-03-26,2026-03-25,2026-03-28,Annual in advance,41577.67,0.14,35785.90,35785.90,Churned,,
CTR-01524-01,CUST-01524,annual,12,2025-04-28,2026-04-27,2026-04-27,Annual in advance,78611.06,0.09,71237.34,71237.34,Renewed,,
CTR-01524-02,CUST-01524,annual,12,2026-04-28,2027-04-27,2027-04-30,Annual in advance,172794.43,0.11,154547.34,154547.34,Active,CTR-01524-01,0.05
CTR-01525-01,CUST-01525,annual,12,2025-04-22,2026-04-21,2026-04-21,Annual in advance,23504.97,0.22,18402.04,18402.04,Renewed,,
CTR-01525-02,CUST-01525,annual,12,2026-04-22,2027-04-21,2027-04-22,Annual in advance,29122.66,0.23,22395.33,22395.33,Active,CTR-01525-01,0.04
CTR-01526-01,CUST-01526,annual,12,2025-04-30,2026-04-29,2026-05-01,Quarterly in advance,117524.85,0.19,94866.06,94866.06,Renewed,,
CTR-01526-02,CUST-01526,annual,12,2026-04-30,2027-04-29,2027-05-02,Annual in advance,124811.39,0.21,98613.48,98613.48,Active,CTR-01526-01,0.04
CTR-01527-01,CUST-01527,annual,12,2025-05-26,2026-05-25,2026-05-26,Annual in advance,58802.95,0.15,50170.68,50170.68,Renewed,,
CTR-01527-02,CUST-01527,annual,12,2026-05-26,2027-05-25,2027-05-30,Annual in advance,62448.74,0.17,51738.78,51738.78,Active,CTR-01527-01,0.03
CTR-01528-01,CUST-01528,multi_year,36,2025-05-11,2028-05-10,2028-05-14,Quarterly in advance,35487.99,0.14,30604.84,91814.52,Active,,
CTR-01529-01,CUST-01529,annual,12,2025-05-18,2026-05-17,2026-05-19,Annual in advance,93704.93,0.21,74289.27,74289.27,Renewed,,
CTR-01529-02,CUST-01529,annual,12,2026-05-18,2027-05-17,2027-05-20,Quarterly in advance,93660.83,0.25,69917.81,69917.81,Active,CTR-01529-01,0.00
CTR-01530-01,CUST-01530,annual,12,2025-06-30,2026-06-29,2026-07-02,Annual in advance,46164.63,0.17,38529.00,38529.00,Renewed,,
CTR-01530-02,CUST-01530,annual,12,2026-06-30,2027-06-29,2027-07-04,Annual in advance,49026.83,0.18,40398.11,40398.11,Active,CTR-01530-01,0.05
CTR-01531-01,CUST-01531,annual,12,2025-06-19,2026-06-18,2026-06-19,Annual in advance,30336.75,0.20,24236.03,24236.03,Renewed,,
CTR-01531-02,CUST-01531,annual,12,2026-06-19,2027-06-18,2027-06-22,Annual in advance,60232.96,0.23,46680.54,46680.54,Active,CTR-01531-01,0.03
CTR-01532-01,CUST-01532,annual,12,2025-06-25,2026-06-24,2026-06-28,Annual in advance,45504.91,0.10,40863.41,40863.41,Renewed,,
CTR-01532-02,CUST-01532,annual,12,2026-06-25,2027-06-24,2027-06-28,Annual in advance,116963.77,0.12,102963.21,102963.21,Active,CTR-01532-01,0.04
CTR-01533-01,CUST-01533,annual,12,2025-06-01,2026-05-31,2026-06-02,Quarterly in advance,36931.70,0.09,33426.88,33426.88,Renewed,,
CTR-01533-02,CUST-01533,annual,12,2026-06-01,2027-05-31,2027-06-02,Quarterly in advance,88248.30,0.15,75214.03,75214.03,Active,CTR-01533-01,0.00
CTR-01534-01,CUST-01534,annual,12,2025-07-28,2026-07-27,2026-07-30,Annual in advance,29163.59,0.05,27778.32,27778.32,Active,,
CTR-01535-01,CUST-01535,annual,12,2025-07-14,2026-07-13,2026-07-13,Annual in advance,38973.16,0.14,33485.74,33485.74,Active,,
CTR-01536-01,CUST-01536,annual,12,2025-07-19,2026-07-18,2026-07-18,Quarterly in advance,27837.97,0.15,23550.92,23550.92,Active,,
CTR-01537-01,CUST-01537,multi_year,24,2025-08-06,2027-08-05,2027-08-07,Annual in advance,74607.65,0.19,60230.76,120461.52,Active,,
CTR-01538-01,CUST-01538,annual,12,2025-08-01,2026-07-31,2026-08-03,Annual in advance,70877.27,0.21,56113.53,56113.53,Active,,
CTR-01539-01,CUST-01539,annual,12,2025-08-29,2026-08-28,2026-08-31,Quarterly in advance,41034.21,0.10,36799.48,36799.48,Active,,
CTR-01540-01,CUST-01540,annual,12,2025-09-22,2026-09-21,2026-09-25,Annual in advance,17406.67,0.18,14193.40,14193.40,Active,,
CTR-01541-01,CUST-01541,annual,12,2025-09-02,2026-09-01,2026-09-01,Quarterly in advance,120507.73,0.09,109722.29,109722.29,Active,,
CTR-01542-01,CUST-01542,annual,12,2025-09-25,2026-09-24,2026-09-28,Quarterly in advance,48738.68,0.20,39234.64,39234.64,Active,,
CTR-01543-01,CUST-01543,annual,12,2025-10-31,2026-10-30,2026-11-04,Annual in advance,167674.68,0.16,140897.03,140897.03,Active,,
CTR-01544-01,CUST-01544,multi_year,24,2025-10-08,2027-10-07,2027-10-11,Annual in advance,58674.15,0.22,45865.58,91731.16,Active,,
CTR-01545-01,CUST-01545,annual,12,2025-10-29,2026-10-28,2026-10-30,Annual in advance,54635.57,0.13,47369.04,47369.04,Active,,
CTR-01546-01,CUST-01546,annual,12,2025-11-11,2026-11-10,2026-11-13,Annual in advance,42697.30,0.19,34512.23,34512.23,Active,,
