customer_id,customer_name,segment,employee_count,region,acquisition_date,acquisition_channel,initial_contract_type,journey_archetype,account_owner_rep_id,csm_id,customer_status,churn_date,first_arr
CUST-01440,Brannigan Boiler Works,SMB,38,Canada,2025-12-28,Inbound - Organic,monthly,steady,REP-037,EMP-0032,Churned,2026-04-30,26409.85
CUST-01441,Kearney Refrigeration Services,SMB,15,Northeast,2025-12-29,Inbound - Organic,annual,recent_new_logo,REP-048,EMP-0284,Active,,13286.58
CUST-01442,Jankowski Roofing Group,SMB,21,Southeast,2025-12-31,Inbound - Organic,monthly,expand_then_contract,REP-038,EMP-0317,Churned,2026-05-31,7887.01
CUST-01443,Petrosian Utility Services Corp.,SMB,26,Southeast,2025-12-27,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0303,Active,,14618.40
CUST-01444,Hutchins HVAC Holdings,SMB,16,Mid-Atlantic,2025-12-29,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0291,Active,,8355.05
CUST-01445,Kettle Moraine HVAC Group,SMB,25,South Central,2025-12-18,Trade Show / Event,annual,recent_new_logo,REP-038,EMP-0213,Active,,11665.62
CUST-01446,Eskildsen Mechanical,SMB,13,Southeast,2025-12-29,Partner / Referral,annual,recent_new_logo,REP-030,EMP-0033,Active,,4873.41
CUST-01447,Fraser Valley Mechanical Contractors LLC,SMB,39,Mountain,2025-12-18,Inbound - Organic,annual,recent_new_logo,REP-030,EMP-0171,Active,,18482.59
CUST-01448,Rio Grande Controls Group,SMB,28,West,2025-12-19,Partner / Referral,monthly,recent_new_logo,REP-030,EMP-0096,Active,,8435.79
CUST-01449,Halvorsen Security Systems,SMB,17,Great Lakes,2025-12-30,Inbound - Organic,monthly,churn_and_return,REP-048,EMP-0258,Churned,2026-01-31,14393.80
CUST-01450,Shenandoah Restoration Co.,SMB,23,Northeast,2025-12-03,Inbound - Paid,monthly,fast_churn,REP-035,EMP-0032,Churned,2026-01-31,6218.12
CUST-01451,Northgate Electrical Contractors Holdings,SMB,7,Great Lakes,2025-12-07,Outbound - SDR,annual,recent_new_logo,REP-030,EMP-0154,Active,,2068.43
CUST-01452,Northrup Roofing Partners,SMB,12,Great Lakes,2025-12-20,Inbound - Paid,monthly,fast_churn,REP-038,EMP-0315,Churned,2026-02-28,5769.54
CUST-01453,Stonebridge Restoration Co.,SMB,18,Great Lakes,2025-12-28,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0272,Active,,6528.46
CUST-01454,Ironbridge Mechanical Systems,SMB,24,West,2025-12-14,Inbound - Paid,annual,recent_new_logo,REP-030,EMP-0178,Active,,10891.44
CUST-01455,Stavros Facilities Group Services,SMB,11,Southeast,2025-12-22,Inbound - Paid,monthly,recent_new_logo,REP-037,EMP-0289,Active,,4437.72
CUST-01456,Mulcahy Fire Protection Group,SMB,20,Canada,2025-12-30,Inbound - Organic,monthly,fast_churn,REP-037,EMP-0148,Churned,2026-06-30,8327.21
CUST-01457,Jankowski Mechanical,SMB,7,Southeast,2025-12-29,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0301,Active,,3733.69
CUST-01458,Allegheny Plumbing Corp.,SMB,20,Northeast,2025-12-27,Inbound - Organic,annual,recent_new_logo,REP-035,EMP-0245,Active,,8460.89
CUST-01459,Halvorsen Mechanical Systems,SMB,6,Mountain,2025-12-15,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0171,Active,,5623.32
CUST-01460,Marchetti Elevator Services Inc.,SMB,15,Northeast,2025-12-02,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0070,Active,,6173.99
CUST-01461,Silverpoint Sheet Metal Partners,Mid-Market,171,Mid-Atlantic,2025-01-27,Partner / Referral,annual,expand_then_contract,REP-041,EMP-0096,Active,,50955.20
CUST-01462,Bitterroot Fire & Life Safety Holdings,Mid-Market,127,Mid-Atlantic,2025-01-30,Trade Show / Event,annual,steady,REP-032,EMP-0081,Active,,48789.90
CUST-01463,Ozark Landscape Services & Sons,Mid-Market,75,Southwest,2025-01-26,Outbound - SDR,annual,expand_then_contract,REP-018,EMP-0033,Active,,27258.08
CUST-01464,Sandhills Elevator Services,Mid-Market,119,Southeast,2025-01-26,Inbound - Paid,annual,land_and_expand,REP-039,EMP-0182,Active,,36738.17
CUST-01465,Kilbride Roofing Services,Mid-Market,100,Mountain,2025-02-26,Partner / Referral,multi_year,steady,REP-041,EMP-0032,Active,,31357.13
CUST-01466,Wasatch Boiler Works Services,Mid-Market,348,West,2025-02-23,Partner / Referral,annual,fast_churn,REP-040,EMP-0171,Churned,2026-02-22,67866.35
CUST-01467,Castellano Fire & Life Safety Corp.,Mid-Market,88,Midwest,2025-02-26,Outbound - SDR,multi_year,steady,REP-040,EMP-0213,Active,,9571.99
CUST-01468,Lindqvist Heating & Air,Mid-Market,86,Mid-Atlantic,2025-02-05,Outbound - SDR,annual,slow_decay,REP-032,EMP-0258,Active,,36899.19
CUST-01469,Summit Line Air Systems Group,Mid-Market,129,South Central,2025-03-28,Trade Show / Event,multi_year,land_and_expand,REP-032,EMP-0141,Active,,28038.92
CUST-01470,Annapolis Valley Boiler Works Co.,Mid-Market,312,Southeast,2025-03-01,Partner / Referral,annual,land_and_expand,REP-010,EMP-0148,Active,,57632.80
CUST-01471,Prentice Landscape Services LLC,Mid-Market,245,Mountain,2025-03-05,Inbound - Paid,multi_year,steady,REP-026,EMP-0182,Active,,53012.99
CUST-01472,Nakashima Property Services Inc.,Mid-Market,163,South Central,2025-03-20,Outbound - SDR,annual,steady,REP-039,EMP-0178,Active,,77320.80
CUST-01473,Ferreira Electrical Contractors Holdings,Mid-Market,120,Northeast,2025-03-26,Inbound - Paid,annual,expand_then_contract,REP-039,EMP-0139,Churned,2026-03-25,35739.41
CUST-01474,Clearwater Controls & Sons,Mid-Market,210,South Central,2025-04-28,Inbound - Organic,annual,expand_then_contract,REP-010,EMP-0240,Active,,71731.90
CUST-01475,Ironbridge Plumbing Partners,Mid-Market,150,Southeast,2025-04-22,Outbound - SDR,annual,steady,REP-039,EMP-0317,Active,,17917.03
CUST-01476,Cumberland Industrial Services Co.,Mid-Market,313,Southwest,2025-04-30,Inbound - Organic,annual,land_and_expand,REP-039,EMP-0070,Active,,94539.08
CUST-01477,Rio Grande Controls Holdings,Mid-Market,197,West,2025-05-26,Outbound - SDR,annual,steady,REP-032,EMP-0148,Active,,50105.72
CUST-01478,Saskatoon Air Systems Holdings,Mid-Market,94,Midwest,2025-05-11,Outbound - SDR,multi_year,steady,REP-010,EMP-0032,Active,,30384.26
CUST-01479,Ashworth Mechanical,Mid-Market,212,Great Lakes,2025-05-18,Partner / Referral,annual,steady,REP-046,EMP-0104,Active,,75084.39
CUST-01480,Lomeli Mechanical,Mid-Market,184,Southeast,2025-06-30,Outbound - SDR,annual,steady,REP-039,EMP-0199,Active,,38585.34
CUST-01481,Brannigan Roofing Partners,Mid-Market,141,Great Lakes,2025-06-19,Partner / Referral,annual,land_and_expand,REP-026,EMP-0171,Active,,23899.02
CUST-01482,Harborview Landscape Services,Mid-Market,81,Southeast,2025-06-25,Outbound - SDR,annual,land_and_expand,REP-047,EMP-0080,Active,,40417.28
CUST-01483,Ironbridge Security Systems Partners,Mid-Market,75,Midwest,2025-06-01,Inbound - Organic,annual,land_and_expand,REP-049,EMP-0172,Active,,32737.33
CUST-01484,Fontaine Refrigeration Corp.,Mid-Market,117,Northeast,2025-07-28,Partner / Referral,annual,recent_new_logo,REP-047,EMP-0317,Active,,27335.45
CUST-01485,Mahoney Mechanical,Mid-Market,76,Northeast,2025-07-14,Inbound - Organic,annual,recent_new_logo,REP-046,EMP-0104,Active,,32877.17
CUST-01486,Riverworks Mechanical Contractors,Mid-Market,142,Mountain,2025-07-19,Inbound - Paid,annual,recent_new_logo,REP-032,EMP-0096,Active,,22660.45
CUST-01487,Annapolis Valley HVAC Holdings,Mid-Market,287,Mountain,2025-08-06,Inbound - Organic,multi_year,recent_new_logo,REP-026,EMP-0245,Active,,60540.60
CUST-01488,Iverson Refrigeration & Sons,Mid-Market,219,Mid-Atlantic,2025-08-01,Outbound - SDR,annual,recent_new_logo,REP-049,EMP-0033,Active,,56326.08
CUST-01489,Boyington Electrical Contractors Co.,Mid-Market,151,West,2025-08-29,Outbound - SDR,annual,recent_new_logo,REP-047,EMP-0033,Active,,36212.79
CUST-01490,Ostrowski Refrigeration,Mid-Market,93,Southwest,2025-09-22,Inbound - Organic,annual,recent_new_logo,REP-010,EMP-0238,Active,,14632.22
CUST-01491,Wabash Plumbing & Heating,Mid-Market,357,Southwest,2025-09-02,Outbound - SDR,annual,recent_new_logo,REP-047,EMP-0096,Active,,109344.10
CUST-01492,Fieldstone Restoration & Sons,Mid-Market,143,South Central,2025-09-25,Outbound - SDR,annual,recent_new_logo,REP-039,EMP-0042,Active,,38891.98
CUST-01493,Cascade Fire Protection Group,Mid-Market,355,West,2025-10-31,Outbound - SDR,annual,recent_new_logo,REP-039,EMP-0171,Active,,140357.00
CUST-01494,Keystone Plumbing & Heating Partners,Mid-Market,135,Mountain,2025-10-08,Partner / Referral,multi_year,recent_new_logo,REP-047,EMP-0139,Active,,46199.16
CUST-01495,Meridian Plumbing & Sons,Mid-Market,121,West,2025-10-29,Outbound - SDR,annual,recent_new_logo,REP-049,EMP-0154,Active,,47149.64
CUST-01496,Kowalczyk Pipefitting Partners,Mid-Market,71,Mountain,2025-11-11,Outbound - SDR,annual,recent_new_logo,REP-026,EMP-0182,Active,,34001.45
CUST-01497,Jessup Facilities Group,Mid-Market,309,Northeast,2025-11-29,Inbound - Paid,annual,recent_new_logo,REP-047,EMP-0213,Active,,83307.16
CUST-01498,Holloway Fire & Life Safety & Sons,Mid-Market,195,Northeast,2025-11-30,Trade Show / Event,annual,recent_new_logo,REP-026,EMP-0172,Active,,60563.44
CUST-01499,Lowcountry Heating & Air LLC,Mid-Market,177,Midwest,2025-11-25,Partner / Referral,annual,recent_new_logo,REP-039,EMP-0022,Active,,32360.15
CUST-01500,Cornerstone Heating & Air Co.,Mid-Market,122,Canada,2025-12-29,Partner / Referral,annual,recent_new_logo,REP-026,EMP-0258,Active,,18634.89
CUST-01501,Susquehanna Electrical Contractors LLC,Mid-Market,98,Great Lakes,2025-12-31,Trade Show / Event,annual,recent_new_logo,REP-049,EMP-0096,Active,,42982.32
CUST-01502,Fieldstone Building Services Group,Mid-Market,181,Mid-Atlantic,2025-12-26,Partner / Referral,annual,recent_new_logo,REP-049,EMP-0119,Active,,53174.66
CUST-01503,Klamath Fire Protection,Mid-Market,52,Northeast,2025-12-16,Partner / Referral,annual,recent_new_logo,REP-026,EMP-0219,Active,,19675.17
CUST-01504,Fieldstone Sheet Metal Partners,Mid-Market,114,Northeast,2025-12-22,Partner / Referral,multi_year,recent_new_logo,REP-049,EMP-0284,Active,,31195.02
CUST-01505,Rasmussen Industrial Services Group,Mid-Market,61,Mountain,2025-12-28,Outbound - SDR,multi_year,recent_new_logo,REP-026,EMP-0148,Active,,33534.42
CUST-01506,Coastal Bend Utility Services,Mid-Market,89,West,2025-12-26,Partner / Referral,annual,recent_new_logo,REP-026,EMP-0042,Active,,36865.61
CUST-01507,Annapolis Valley Landscape Services LLC,Mid-Market,71,Southwest,2025-12-04,Outbound - SDR,multi_year,recent_new_logo,REP-010,EMP-0225,Active,,12247.93
CUST-01508,Brazos Utility Services LLC,Enterprise,2330,Midwest,2025-01-31,Partner / Referral,annual,steady,REP-044,EMP-0317,Active,,339699.42
CUST-01509,Kowalczyk Industrial Services Partners,Enterprise,679,Northeast,2025-02-02,Inbound - Paid,annual,land_and_expand,REP-029,EMP-0240,Active,,126525.98
CUST-01510,Fieldstone Utility Services Group,Enterprise,537,Canada,2025-03-15,Outbound - SDR,annual,land_and_expand,REP-044,EMP-0182,Active,,60133.29
CUST-01511,Brazos Controls Services,Enterprise,763,Canada,2025-06-02,Outbound - SDR,annual,land_and_expand,REP-044,EMP-0081,Active,,77321.27
CUST-01512,Delgado Glass & Glazing & Sons,Enterprise,519,West,2025-10-02,Trade Show / Event,multi_year,recent_new_logo,REP-044,EMP-0148,Active,,65710.92
CUST-01513,Lantern Elevator Services Inc.,Enterprise,2018,Southwest,2025-11-28,Outbound - SDR,annual,recent_new_logo,REP-044,EMP-0022,Active,,437824.88
CUST-01514,Mulcahy Mechanical Contractors & Sons,Enterprise,592,Canada,2025-12-14,Trade Show / Event,annual,recent_new_logo,REP-045,EMP-0263,Active,,200202.35
CUST-01515,Castellano Heating & Air,SMB,24,Northeast,2026-01-03,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0178,Active,,13512.32
CUST-01516,Stavros Plumbing,SMB,13,Northeast,2026-01-14,Partner / Referral,monthly,fast_churn,REP-037,EMP-0148,Churned,2026-02-28,5849.40
CUST-01517,Cornerstone Industrial Services Partners,SMB,26,West,2026-01-31,Inbound - Organic,monthly,recent_new_logo,REP-048,EMP-0182,Active,,13597.52
CUST-01518,Zamora Boiler Works Corp.,SMB,24,West,2026-01-30,Outbound - SDR,annual,recent_new_logo,REP-048,EMP-0258,Active,,11109.52
CUST-01519,Whitcomb Building Services,SMB,22,West,2026-01-31,Outbound - SDR,monthly,recent_new_logo,REP-038,EMP-0303,Active,,7063.76
CUST-01520,Mahoney Facilities Group,SMB,8,Mid-Atlantic,2026-01-26,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0289,Active,,3722.64
CUST-01521,Lowcountry Property Services,SMB,13,Midwest,2026-01-30,Partner / Referral,monthly,fast_churn,REP-038,EMP-0119,Churned,2026-02-28,7549.99
CUST-01522,Wasatch Mechanical Contractors Holdings,SMB,6,West,2026-01-19,Outbound - SDR,monthly,recent_new_logo,REP-038,EMP-0081,Active,,3600.24
CUST-01523,Zamora Mechanical Contractors Holdings,SMB,9,West,2026-02-25,Outbound - SDR,annual,recent_new_logo,REP-038,EMP-0315,Active,,4031.51
CUST-01524,Mulcahy Sheet Metal Holdings,SMB,7,Southwest,2026-02-16,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0303,Active,,3787.68
CUST-01525,Pemberton Mechanical Contractors,SMB,12,Southwest,2026-02-02,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0119,Active,,8681.36
CUST-01526,Brightline Fire Protection & Sons,SMB,10,Southwest,2026-02-28,Trade Show / Event,annual,recent_new_logo,REP-037,EMP-0291,Active,,4793.02
CUST-01527,Vandermeer Energy Services Co.,SMB,7,Mid-Atlantic,2026-02-26,Inbound - Paid,annual,recent_new_logo,REP-035,EMP-0104,Active,,3782.89
CUST-01528,Petrosian Mechanical Inc.,SMB,19,South Central,2026-02-04,Partner / Referral,annual,recent_new_logo,REP-035,EMP-0245,Active,,10797.88
CUST-01529,Halvorsen Pipefitting LLC,SMB,7,Mid-Atlantic,2026-02-04,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0291,Churned,2026-03-31,3764.89
CUST-01530,Blue Ridge Mechanical,SMB,29,West,2026-02-26,Partner / Referral,annual,recent_new_logo,REP-030,EMP-0240,Active,,9837.60
CUST-01531,Vandermeer Refrigeration,SMB,10,Canada,2026-03-27,Trade Show / Event,monthly,recent_new_logo,REP-035,EMP-0171,Active,,3940.40
CUST-01532,Willamette Pipefitting Corp.,SMB,16,Mid-Atlantic,2026-03-14,Inbound - Organic,monthly,recent_new_logo,REP-037,EMP-0080,Active,,7541.54
CUST-01533,Gallardo Facility Services Group,SMB,20,Mid-Atlantic,2026-03-06,Inbound - Organic,annual,recent_new_logo,REP-030,EMP-0301,Active,,9902.37
CUST-01534,Sierra Nevada Controls Corp.,SMB,22,Great Lakes,2026-03-28,Partner / Referral,monthly,recent_new_logo,REP-048,EMP-0219,Active,,11732.11
CUST-01535,Ashworth Building Services,SMB,34,Mid-Atlantic,2026-03-07,Partner / Referral,monthly,fast_churn,REP-038,EMP-0238,Churned,2026-06-30,15833.11
CUST-01536,Quintero Security Systems Services,SMB,5,West,2026-03-26,Outbound - SDR,monthly,fast_churn,REP-037,EMP-0119,Churned,2026-06-30,3102.90
CUST-01537,Ashworth Sheet Metal Holdings,SMB,11,Midwest,2026-03-10,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0219,Active,,3444.64
CUST-01538,Iverson Electrical Contractors Group,SMB,21,South Central,2026-03-25,Inbound - Paid,annual,recent_new_logo,REP-030,EMP-0301,Active,,7744.23
CUST-01539,Draeger Utility Services,SMB,47,Great Lakes,2026-03-28,Inbound - Organic,monthly,recent_new_logo,REP-035,EMP-0070,Active,,20442.85
CUST-01540,Meridian Pipefitting Holdings,SMB,6,West,2026-03-06,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0096,Active,,4280.16
CUST-01541,Lantern Landscape Services & Sons,SMB,30,Mid-Atlantic,2026-03-29,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0070,Active,,19268.43
CUST-01542,Klamath Landscape Services,SMB,20,Northeast,2026-03-22,Inbound - Paid,annual,recent_new_logo,REP-048,EMP-0238,Active,,8024.18
CUST-01543,Nakashima Building Services Holdings,SMB,17,Midwest,2026-03-01,Inbound - Paid,monthly,recent_new_logo,REP-037,EMP-0154,Active,,6580.41
CUST-01544,Yarborough Property Services,SMB,20,Mid-Atlantic,2026-04-13,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0289,Active,,7717.86
CUST-01545,Wasatch Plumbing & Heating Corp.,SMB,9,Mountain,2026-04-27,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0070,Active,,10549.27
CUST-01546,Brightline Mechanical Systems Inc.,SMB,13,South Central,2026-04-28,Trade Show / Event,monthly,slow_decay,REP-038,EMP-0070,Churned,2026-05-31,5656.60
CUST-01547,Allegheny Pipefitting Services,SMB,18,South Central,2026-04-28,Partner / Referral,monthly,recent_new_logo,REP-030,EMP-0070,Active,,6871.28
CUST-01548,Copperfield HVAC & Sons,SMB,13,West,2026-04-27,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0119,Active,,5273.72
CUST-01549,Red River Pipefitting & Sons,SMB,36,Mid-Atlantic,2026-04-15,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0303,Active,,14699.85
CUST-01550,Klamath Restoration,SMB,8,Southeast,2026-04-01,Trade Show / Event,monthly,fast_churn,REP-038,EMP-0322,Churned,2026-05-31,4503.40
CUST-01551,Panhandle Landscape Services,SMB,45,Southeast,2026-04-10,Partner / Referral,annual,recent_new_logo,REP-030,EMP-0103,Active,,18109.27
CUST-01552,Cascade HVAC LLC,SMB,34,Midwest,2026-05-25,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0033,Active,,18416.47
CUST-01553,Bellamy Electrical Contractors Corp.,SMB,16,West,2026-05-27,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0032,Active,,10117.95
CUST-01554,Hutchins Sheet Metal & Sons,SMB,7,Northeast,2026-05-17,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0022,Active,,3826.42
CUST-01555,Stonebridge Boiler Works Services,SMB,32,South Central,2026-05-01,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0238,Active,,15781.48
CUST-01556,Halvorsen Restoration Co.,SMB,32,Midwest,2026-05-29,Inbound - Paid,annual,recent_new_logo,REP-030,EMP-0141,Active,,12270.92
CUST-01557,Keystone Plumbing,SMB,7,Mountain,2026-05-17,Inbound - Organic,annual,recent_new_logo,REP-030,EMP-0119,Active,,4602.90
CUST-01558,Whitcomb Sheet Metal LLC,SMB,9,Great Lakes,2026-05-28,Inbound - Paid,monthly,recent_new_logo,REP-035,EMP-0213,Active,,5074.30
CUST-01559,Stavros Mechanical Contractors,SMB,34,Canada,2026-05-24,Inbound - Organic,monthly,recent_new_logo,REP-048,EMP-0219,Active,,16405.01
CUST-01560,Granite Peak Glass & Glazing & Sons,SMB,14,Mid-Atlantic,2026-06-13,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0225,Active,,8384.23
CUST-01561,Cascade Refrigeration Inc.,SMB,21,Southeast,2026-06-30,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0284,Active,,16470.32
CUST-01562,Allegheny Electrical Contractors Co.,SMB,6,Southwest,2026-06-29,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0322,Active,,2023.95
CUST-01563,Shenandoah Mechanical Contractors Partners,SMB,6,Mid-Atlantic,2026-06-26,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0131,Active,,3065.77
CUST-01564,Clearwater Utility Services,SMB,26,Great Lakes,2026-06-14,Partner / Referral,monthly,recent_new_logo,REP-035,EMP-0119,Active,,15626.31
CUST-01565,Draeger Landscape Services Holdings,SMB,11,Southeast,2026-06-26,Outbound - SDR,monthly,recent_new_logo,REP-038,EMP-0245,Active,,5091.81
CUST-01566,Harrow Plumbing Holdings,SMB,12,Mid-Atlantic,2026-06-08,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0080,Active,,4564.09
CUST-01567,Ferreira Plumbing & Sons,SMB,38,Canada,2026-06-20,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0104,Active,,17236.62
CUST-01568,Hudson Valley Industrial Services Co.,SMB,5,Mid-Atlantic,2026-06-28,Inbound - Organic,annual,recent_new_logo,REP-030,EMP-0315,Active,,1991.25
CUST-01569,Okonkwo Facility Services,SMB,9,Mid-Atlantic,2026-06-04,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0131,Active,,3081.42
CUST-01570,Wabash Roofing LLC,Mid-Market,372,Northeast,2026-01-26,Inbound - Organic,multi_year,recent_new_logo,REP-010,EMP-0080,Active,,143962.44
CUST-01571,Ostrowski Industrial Services Partners,Mid-Market,183,Southeast,2026-01-22,Inbound - Organic,multi_year,recent_new_logo,REP-032,EMP-0301,Active,,52589.57
CUST-01572,Harborview Pipefitting LLC,Mid-Market,194,Mountain,2026-02-25,Inbound - Paid,annual,recent_new_logo,REP-049,EMP-0070,Active,,98107.93
CUST-01573,Lowcountry HVAC & Sons,Mid-Market,165,Great Lakes,2026-02-13,Partner / Referral,annual,recent_new_logo,REP-049,EMP-0154,Active,,32204.48
CUST-01574,Summit Line Roofing & Sons,Mid-Market,111,Midwest,2026-03-04,Partner / Referral,multi_year,recent_new_logo,REP-039,EMP-0042,Active,,36413.10
CUST-01575,Cornerstone Heating & Air,Mid-Market,150,Midwest,2026-03-30,Trade Show / Event,annual,recent_new_logo,REP-050,EMP-0289,Active,,56050.57
CUST-01576,Panhandle Glass & Glazing Co.,Mid-Market,111,Southwest,2026-03-29,Inbound - Paid,annual,recent_new_logo,REP-039,EMP-0139,Active,,34153.52
CUST-01577,Nakashima Facility Services,Mid-Market,108,Mid-Atlantic,2026-03-08,Outbound - SDR,annual,recent_new_logo,REP-010,EMP-0317,Active,,29708.62
CUST-01578,Coastal Bend Building Services Partners,Mid-Market,89,Great Lakes,2026-04-23,Inbound - Paid,annual,recent_new_logo,REP-050,EMP-0178,Active,,24186.57
CUST-01579,Zamora Facility Services,Mid-Market,136,Northeast,2026-04-09,Outbound - SDR,annual,recent_new_logo,REP-026,EMP-0096,Active,,38212.53
CUST-01580,Marchetti Energy Services Corp.,Mid-Market,136,Canada,2026-05-15,Outbound - SDR,annual,recent_new_logo,REP-051,EMP-0317,Active,,44755.11
