version,month_end_date,cost_center,department,account_code,account_name,account_category,budget_amount
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,66548.15
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6010,Bonus,General & Administrative,7105.73
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15099.05
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1112.56
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,46695.12
FY2026-Board-Approved,2026-11-30,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,244.77
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19690.70
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1575.26
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4359.52
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,729.39
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,391.61
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,25528.75
FY2026-Board-Approved,2026-11-30,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,26415.90
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,58024.33
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6458.20
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13218.92
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7309.07
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,964.17
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,46373.50
FY2026-Board-Approved,2026-11-30,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,119.83
FY2026-Board-Approved,2026-11-30,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2877027.31
FY2026-Board-Approved,2026-11-30,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-61713.56
FY2026-Board-Approved,2026-11-30,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-24879.70
FY2026-Board-Approved,2026-11-30,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-55818.27
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,35955865.48
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,450000.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,367500.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,15000.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-76500.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-256500.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,21.00
FY2026-Board-Approved,2026-11-30,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,212.70
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,81233.72
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,16652.92
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,14314.42
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,10531.34
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4183.23
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,7606.34
FY2026-Board-Approved,2026-12-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,505.12
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,112435.69
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,23049.32
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,27327.54
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,20105.28
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,4751.65
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,8829.41
FY2026-Board-Approved,2026-12-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,651.01
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,77681.11
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,15924.63
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,23423.60
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,17233.09
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3270.79
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,6312.48
FY2026-Board-Approved,2026-12-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,379.48
FY2026-Board-Approved,2026-12-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,61965.83
FY2026-Board-Approved,2026-12-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,12703.00
FY2026-Board-Approved,2026-12-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2696.44
FY2026-Board-Approved,2026-12-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,5062.35
FY2026-Board-Approved,2026-12-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,357.93
FY2026-Board-Approved,2026-12-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,40012.05
FY2026-Board-Approved,2026-12-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,8202.47
FY2026-Board-Approved,2026-12-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1878.45
FY2026-Board-Approved,2026-12-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,3602.48
FY2026-Board-Approved,2026-12-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,33354.49
FY2026-Board-Approved,2026-12-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,6837.67
FY2026-Board-Approved,2026-12-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1311.19
FY2026-Board-Approved,2026-12-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2792.29
FY2026-Board-Approved,2026-12-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,31887.73
FY2026-Board-Approved,2026-12-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6536.99
FY2026-Board-Approved,2026-12-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1348.50
FY2026-Board-Approved,2026-12-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,2600.02
FY2026-Board-Approved,2026-12-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,164.72
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,112169.01
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,11256.14
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,25302.15
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,17605.26
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,191698.17
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,75287.00
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3819.21
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,4080.09
FY2026-Board-Approved,2026-12-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,559.52
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,79633.61
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7342.56
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17830.11
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,52713.28
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3140.53
FY2026-Board-Approved,2026-12-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,3484.81
FY2026-Board-Approved,2026-12-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,228728.77
FY2026-Board-Approved,2026-12-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,22501.42
FY2026-Board-Approved,2026-12-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,51502.19
FY2026-Board-Approved,2026-12-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,4131.06
FY2026-Board-Approved,2026-12-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,4407.30
FY2026-Board-Approved,2026-12-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1716.76
FY2026-Board-Approved,2026-12-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,88167.49
FY2026-Board-Approved,2026-12-31,CC-2000,Support,6010,Bonus,Subscription COGS,8615.03
FY2026-Board-Approved,2026-12-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,19840.41
FY2026-Board-Approved,2026-12-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1420.62
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,185895.80
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,1033.96
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,40698.70
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,54879.67
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5455.11
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,12368.62
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,17908.24
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,982.33
FY2026-Board-Approved,2026-12-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,171.72
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4560.14
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,48422.12
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,6010,Bonus,Services COGS,4279.89
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10803.91
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1161.48
FY2026-Board-Approved,2026-12-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,3461.52
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,387014.99
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6010,Bonus,Research & Development,36626.03
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,86846.41
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,29377.20
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,12636.56
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,3615.91
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1980.32
FY2026-Board-Approved,2026-12-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1700.98
FY2026-Board-Approved,2026-12-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,84329.15
FY2026-Board-Approved,2026-12-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,10290.56
FY2026-Board-Approved,2026-12-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,19397.03
FY2026-Board-Approved,2026-12-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9660.39
FY2026-Board-Approved,2026-12-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2893.35
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,173601.47
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6010,Bonus,Research & Development,15657.76
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,38798.14
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,12895.51
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5239.77
FY2026-Board-Approved,2026-12-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1837.17
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,68928.17
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,6106.30
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,15382.06
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1676.60
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,1266.05
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,68942.59
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,27590.88
FY2026-Board-Approved,2026-12-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,308.33
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,67147.11
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6010,Bonus,General & Administrative,7169.69
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15234.94
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1280.05
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,24701.09
FY2026-Board-Approved,2026-12-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,238.15
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19867.92
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1589.44
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4398.76
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,769.44
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,505.95
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,35171.87
FY2026-Board-Approved,2026-12-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,24923.81
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,58546.56
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6516.32
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13337.90
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7033.55
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,1004.34
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,45742.27
FY2026-Board-Approved,2026-12-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,170.31
FY2026-Board-Approved,2026-12-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2915061.46
FY2026-Board-Approved,2026-12-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-62529.41
FY2026-Board-Approved,2026-12-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-30747.20
FY2026-Board-Approved,2026-12-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-57079.64
