month_end_date,cost_center,department,account_code,account_name,account_category,actual_amount
2026-02-28,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,69675.00
2026-02-28,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,6424.33
2026-02-28,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,15600.36
2026-02-28,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,32491.49
2026-02-28,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,2490.84
2026-02-28,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2043.79
2026-02-28,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,81930.00
2026-02-28,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,122895.00
2026-02-28,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,8016.87
2026-02-28,CC-1200,Customer Success,6010,Bonus,Subscription COGS,12025.30
2026-02-28,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,18439.11
2026-02-28,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,27658.66
2026-02-28,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1420.31
2026-02-28,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,2130.46
2026-02-28,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,1124.61
2026-02-28,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1686.92
2026-02-28,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1247.87
2026-02-28,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,77141.67
2026-02-28,CC-2000,Support,6010,Bonus,Subscription COGS,7537.67
2026-02-28,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,17359.26
2026-02-28,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1300.56
2026-02-28,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,135259.39
2026-02-28,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,782.72
2026-02-28,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,14502.37
2026-02-28,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,41333.33
2026-02-28,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,3306.67
2026-02-28,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,9151.20
2026-02-28,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,14119.34
2026-02-28,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,688.57
2026-02-28,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,114.87
2026-02-28,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4120.50
2026-02-28,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,42366.67
2026-02-28,CC-2100,Professional Services,6010,Bonus,Services COGS,3744.67
2026-02-28,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,9452.82
2026-02-28,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,931.64
2026-02-28,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1853.86
2026-02-28,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,340841.67
2026-02-28,CC-3000,Engineering,6010,Bonus,Research & Development,31327.75
2026-02-28,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,76294.73
2026-02-28,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,22910.97
2026-02-28,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,9104.04
2026-02-28,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2180.23
2026-02-28,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1746.42
2026-02-28,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,957.46
2026-02-28,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,73783.33
2026-02-28,CC-3010,Quality & Release,6010,Bonus,Research & Development,9003.67
2026-02-28,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,16971.33
2026-02-28,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8242.82
2026-02-28,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2133.00
2026-02-28,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,151891.67
2026-02-28,CC-3100,Product & Design,6010,Bonus,Research & Development,13699.67
2026-02-28,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,33946.22
2026-02-28,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10335.63
2026-02-28,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4254.97
2026-02-28,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1170.93
2026-02-28,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,60308.33
2026-02-28,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5342.67
2026-02-28,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13458.45
2026-02-28,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1324.49
2026-02-28,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,712.88
2026-02-28,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,35941.23
2026-02-28,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
2026-02-28,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,156.72
2026-02-28,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,69408.33
2026-02-28,CC-4010,People Operations,6010,Bonus,General & Administrative,7125.75
2026-02-28,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15689.49
2026-02-28,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1157.99
2026-02-28,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,59207.51
2026-02-28,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,226.80
2026-02-28,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,17383.33
2026-02-28,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1390.67
2026-02-28,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,3848.67
2026-02-28,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,597.34
2026-02-28,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,287.07
2026-02-28,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,19522.37
2026-02-28,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,16065.88
2026-02-28,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,51225.00
2026-02-28,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,5701.42
2026-02-28,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,11669.92
2026-02-28,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,5719.22
2026-02-28,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,814.31
2026-02-28,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,36897.50
2026-02-28,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,97.24
2026-02-28,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2463229.45
2026-02-28,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-44767.75
2026-02-28,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-13233.83
2026-02-28,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-41764.92
2026-03-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,111458.33
2026-03-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,22848.96
2026-03-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,5892.69
2026-03-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,5394.82
2026-03-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4799.25
2026-03-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,6135.11
2026-03-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,541.09
2026-03-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,110808.33
2026-03-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,22715.71
2026-03-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,11249.68
2026-03-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,10299.19
2026-03-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,4239.42
2026-03-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6583.14
2026-03-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,564.94
2026-03-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,67966.67
2026-03-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,13933.17
2026-03-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,9642.58
2026-03-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,8827.88
2026-03-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2543.35
2026-03-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,3353.88
2026-03-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,319.11
2026-03-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,66216.67
2026-03-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,13574.42
2026-03-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2621.51
2026-03-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3430.94
2026-03-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,309.67
2026-03-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,24291.67
2026-03-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,4979.79
2026-03-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1063.54
2026-03-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,1566.09
2026-03-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,40091.67
2026-03-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,8218.79
2026-03-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1460.33
2026-03-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2022.26
2026-03-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,28333.33
2026-03-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,5808.33
2026-03-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1068.01
2026-03-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1746.82
2026-03-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,133.77
2026-03-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,98141.67
2026-03-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9848.50
2026-03-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,22137.98
2026-03-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,14357.15
2026-03-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,122418.45
2026-03-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,55949.04
2026-03-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3270.08
2026-03-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2987.56
2026-03-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,432.02
2026-03-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,69675.00
2026-03-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,6424.33
2026-03-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,15600.36
2026-03-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,31661.41
2026-03-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,2538.69
2026-03-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2073.18
2026-03-31,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,85180.00
2026-03-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,127770.00
2026-03-31,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,8276.87
2026-03-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,12415.30
2026-03-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,19158.66
2026-03-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,28737.99
2026-03-31,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1437.64
2026-03-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,2156.45
2026-03-31,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,1048.65
2026-03-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1572.98
2026-03-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1106.76
2026-03-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,69008.33
2026-03-31,CC-2000,Support,6010,Bonus,Subscription COGS,6887.00
2026-03-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,15558.54
2026-03-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1081.17
2026-03-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,146409.04
2026-03-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,834.53
2026-03-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,21641.10
2026-03-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,52183.33
2026-03-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4608.67
2026-03-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,11642.36
2026-03-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,13432.76
2026-03-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,726.85
2026-03-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,140.44
2026-03-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4075.33
2026-03-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,47616.67
2026-03-31,CC-2100,Professional Services,6010,Bonus,Services COGS,4164.67
2026-03-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10615.17
2026-03-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1022.03
2026-03-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2437.08
2026-03-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,340841.67
2026-03-31,CC-3000,Engineering,6010,Bonus,Research & Development,31327.75
2026-03-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,76294.73
2026-03-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,22761.29
2026-03-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,9631.68
2026-03-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2069.83
2026-03-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1597.20
2026-03-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1005.44
2026-03-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,63658.33
2026-03-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,8193.67
2026-03-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,14729.66
2026-03-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9421.60
2026-03-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2023.80
2026-03-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,167941.67
2026-03-31,CC-3100,Product & Design,6010,Bonus,Research & Development,17230.67
2026-03-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,37960.33
2026-03-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,9494.92
2026-03-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4678.62
2026-03-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1233.99
2026-03-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,81541.67
2026-03-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,8527.67
2026-03-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,18464.21
2026-03-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1537.77
2026-03-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,714.52
2026-03-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,81964.34
2026-03-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
